RunID,UserID,Distance,RunTime,Date,Location,Image,Post,Likes
632,15,9.9,1:45:26,2019-02-19 07:57:56,"Centerville, VA",,,0
633,36,3.9,0:24:54,2019-03-01 22:36:37,"Chicago, IL",IMG0335,,0
634,87,7.9,0:52:00,2019-09-12 08:42:40,"San Francisco, CA",,"Vivamus nibh ante, dapibus nec mauris nec, elementum ornare purus. Quisque consequat elementum malesuada. Donec cursus sed mi pretium maximus. Phasellus nibh lorem, pellentesque ac aliquet et, vulputate nec orci. Etiam malesuada rhoncus condimentum.",0
635,60,12.4,2:13:55,2019-01-24 01:00:05,"Kansas City, MO",,Aenean auctor venenatis ante et tincidunt.,0
636,39,3.9,0:42:11,2018-01-31 19:05:24,"Davenport, IA",IMG0336,"Nunc non mollis augue. Fusce congue sapien ut sapien varius, eu sagittis diam consequat. Lorem ipsum dolor sit amet, consectetur adipiscing elit. In sit amet quam quis nisi sodales efficitur.",0
637,38,14.9,3:03:16,2019-02-26 08:20:25,"Tampa, FL",,,0
638,80,1.0,0:08:56,2019-04-12 00:26:49,"Los Angeles, CA",IMG0337,"Mauris lacus nulla, mollis vel felis eu, pretium convallis velit. Cras placerat at dolor in congue.",0
639,70,5.6,0:58:48,2020-01-29 09:55:21,"Atlanta, GA",IMG0338,"Cras dapibus justo non dolor rhoncus gravida. Morbi luctus eleifend orci, ac sodales orci blandit eget.",0
640,40,6.9,1:11:25,2018-08-05 13:47:41,"Memphis, TN",IMG0339,,0
641,80,0.7,0:08:11,2018-03-10 01:44:40,"Tucson, AZ",IMG0340,"Suspendisse condimentum sed nisi et porttitor. In tincidunt velit pretium, sodales lectus eu, lobortis sapien. Etiam pellentesque, nulla ac sagittis condimentum, nulla nisl condimentum turpis, et laoreet justo lacus nec mauris.",0
642,0,6.7,1:07:47,2019-03-02 21:51:13,"Ursa, IL",IMG0341,Vivamus hendrerit diam ac venenatis consectetur.,0
643,22,14.2,3:03:25,2018-07-15 21:10:31,"Madison, OH",IMG0342,Aenean suscipit at ante at aliquam. Phasellus malesuada nunc at volutpat commodo. Nullam eu congue nulla. In sit amet quam quis nisi sodales efficitur.,0
644,23,1.1,0:08:29,2018-10-23 08:38:59,"Garfield Heights, OH",IMG0343,"Fusce ac lectus. Morbi mollis convallis quam, tristique ultrices urna pharetra sit amet. Praesent elementum est ligula, vel cursus augue finibus eu. Phasellus aliquam pharetra mauris at consequat.",0
645,68,5.5,1:00:46,2018-08-21 03:33:57,"Green Rock, IL",,,0
646,37,13.2,2:30:29,2018-04-27 03:39:01,"Roswell, GA",,Maecenas faucibus eros ultrices leo fringilla gravida. Integer quis porttitor ipsum.,0
647,48,2.7,0:26:09,2018-03-24 22:41:03,"Los Angeles, CA",IMG0344,,0
648,46,4.4,0:55:48,2020-02-01 10:18:21,"Spread Eagle, WI",,"Sed tincidunt et tellus eget suscipit. Sed sagittis sem non odio condimentum vulputate vel ut risus. Phasellus malesuada tortor neque, a condimentum sapien fringilla sed.",0
649,7,5.2,0:54:36,2019-08-03 21:08:13,"Underwood, MN",,"Curabitur dapibus id orci et hendrerit. Lorem ipsum dolor sit amet, consectetur adipiscing elit. Suspendisse condimentum sed nisi et porttitor.",0
650,83,8.4,1:07:37,2018-07-16 06:20:36,"Frankfort, KY",,"Pellentesque dolor ante, tincidunt eget dignissim non, efficitur at neque. Sed nunc felis, varius nec diam viverra, tempus vulputate mauris.",0
651,89,12.8,1:18:30,2020-01-03 01:25:00,"Worcester, MA",,"Sed eget vehicula nisi, id cursus risus. Nunc dui nulla, dignissim nec risus eu, pharetra faucibus tortor. Quisque pharetra est augue, et bibendum quam pulvinar ac.",0
652,11,11.0,2:01:22,2018-12-08 20:06:06,"Grants, NM",IMG0345,,0
653,93,7.7,0:49:09,2019-01-20 12:31:58,"Braintree, MA",,,0
654,26,3.5,0:38:12,2018-12-26 00:10:26,"Demotte, IN",IMG0346,"Donec efficitur, enim posuere lacinia consectetur, ligula mi tempus augue, et dapibus magna justo non nibh.",0
655,52,14.1,1:30:00,2018-12-24 11:19:14,"San Antonio, TX",,"Quisque efficitur diam ornare, vestibulum tellus vel, finibus nibh.",0
656,87,7.8,1:03:42,2018-11-30 16:08:34,"Southern Pines, NC",,Nam rhoncus lacinia dolor.,0
657,53,3.6,0:44:17,2019-12-22 03:14:36,"Corpus Christi, TX",IMG0347,"Pellentesque lacinia quis neque eu lobortis. Nulla nisl orci, malesuada quis mi id, consequat efficitur ante. Maecenas interdum varius imperdiet. Cras id diam tortor. Morbi vel nunc lacus.",0
658,17,12.0,1:14:12,2018-02-07 21:54:13,"New York, NY",,Praesent a lacus vel velit ullamcorper venenatis. Cras placerat at dolor in congue.,0
659,60,2.6,0:28:41,2019-08-13 16:56:14,"Albuquerque, NM",IMG0348,Integer euismod in magna in auctor.,0
660,76,12.6,1:48:09,2018-05-08 11:22:34,"Detroit, MI",,"In tincidunt velit pretium, sodales lectus eu, lobortis sapien.",0
661,26,11.1,1:12:20,2019-01-05 15:52:55,"Mattoon, IL",,Ut et lacus a elit sodales blandit.,0
662,35,11.3,1:26:04,2019-03-16 20:11:06,"Little Rock, AR",,"Donec efficitur, enim posuere lacinia consectetur, ligula mi tempus augue, et dapibus magna justo non nibh. Curabitur elementum convallis felis eu blandit. Aliquam a suscipit eros.",0
663,18,4.8,0:41:22,2019-06-17 07:14:49,"Penn Hills, PA",,"Aliquam enim eros, luctus et fermentum sed, imperdiet at dolor. Nam a ornare leo. Donec consequat arcu quis metus pharetra fringilla.",0
664,23,3.3,0:28:49,2018-10-10 13:06:45,"San Francisco, CA",IMG0349,Donec cursus sed mi pretium maximus.,0
665,45,8.8,1:24:29,2018-11-20 21:52:29,"Honolulu, HI",,"Donec vehicula massa a est tristique, et tristique metus consectetur. Fusce ac lectus. Sed eget vehicula nisi, id cursus risus. Duis blandit sagittis facilisis.",0
666,98,5.3,0:56:06,2019-06-03 19:52:24,"Wilmington, NC",IMG0350,Cras aliquam suscipit tellus sit amet ornare.,0
667,83,11.9,1:54:50,2018-08-27 18:52:18,"Kansas City, MO",,"Nam rutrum ornare odio, a lobortis elit. Donec vitae mauris arcu.",0
668,54,1.8,0:18:25,2018-12-25 04:38:06,"Saint Louis, MO",,"Integer erat nunc, tempor ac convallis at, placerat vel augue. Morbi mollis convallis quam, tristique ultrices urna pharetra sit amet. Aenean luctus est eu neque ultrices iaculis. Ut pretium, nisi ac facilisis cursus, purus ante pellentesque odio, eget consequat risus ante ut nisl. Proin convallis tincidunt velit, non consectetur elit ornare vel.",0
669,68,14.6,2:59:20,2019-12-29 07:59:34,"Owatonna, MN",IMG0351,"Fusce dignissim vel nunc in dictum. Fusce ac lectus. In elit odio, dignissim et interdum in, ornare quis sem. Nulla feugiat, felis vel vehicula consequat, elit urna bibendum justo, quis accumsan metus augue et leo. Sed varius luctus mollis.",0
670,19,12.1,1:37:36,2018-02-02 11:27:00,"Miles City, MT",,"Quisque efficitur diam ornare, vestibulum tellus vel, finibus nibh.",0
671,39,8.6,1:34:53,2018-03-22 23:50:50,"Tulsa, OK",IMG0352,"Nunc non mollis augue. Cras aliquam suscipit tellus sit amet ornare. Vestibulum gravida eros ut augue suscipit, in porta nibh eleifend. In elit odio, dignissim et interdum in, ornare quis sem. Nunc dui nulla, dignissim nec risus eu, pharetra faucibus tortor.",0
672,12,7.0,1:00:12,2018-04-28 00:52:01,"Schaumburg, IL",IMG0353,,0
673,76,9.3,1:26:48,2018-07-11 21:18:28,"Los Angeles, CA",,"Class aptent taciti sociosqu ad litora torquent per conubia nostra, per inceptos himenaeos. Aenean aliquet nisl erat, vel molestie neque congue sed. Aliquam erat volutpat. Aenean leo purus, bibendum et ornare ac, dictum nec tortor. Nam quam turpis, tempor finibus dictum aliquam, accumsan eget purus.",0
674,35,1.2,0:13:34,2018-02-09 23:53:24,"Minot, ND",IMG0354,"Ut tempor, purus a viverra hendrerit, nibh elit sollicitudin neque, et euismod justo massa ut tortor.",0
675,96,6.9,0:41:45,2018-02-27 08:03:11,"Newcastle, WY",IMG0355,,0
676,19,12.5,1:37:30,2019-06-21 06:10:31,"San Diego, CA",,"Cras convallis erat et ante maximus dapibus. Sed eget vehicula nisi, id cursus risus.",0
677,69,3.7,0:34:06,2019-05-22 21:59:33,"North Naples, FL",,"Donec non vulputate quam, et maximus dolor. Proin vel tempus erat. Proin gravida, dui et posuere ullamcorper, eros libero mattis turpis, non lacinia risus metus in lectus. Praesent elementum est ligula, vel cursus augue finibus eu.",0
678,32,13.1,2:48:33,2019-03-25 14:53:13,"Houston, TX",IMG0356,"Morbi luctus eleifend orci, ac sodales orci blandit eget. Quisque lobortis, augue et laoreet consectetur, nunc elit mollis ex, quis venenatis est neque quis est. Vestibulum vitae ullamcorper mi. Pellentesque lacinia quis neque eu lobortis.",0
679,85,7.8,1:30:37,2018-10-18 20:14:34,"Pompano Beach, FL",,"Donec aliquam nec odio convallis pellentesque. In placerat, felis convallis eleifend auctor, lectus eros ullamcorper nunc, ac eleifend justo metus lobortis magna. Ut pharetra, ligula in luctus consequat, lorem magna accumsan ligula, eu sollicitudin eros dolor a sapien. Nullam mollis ex non malesuada tempor. Aenean congue faucibus ex non mattis.",0
680,88,1.5,0:18:09,2018-03-10 15:58:08,"Wellington, MO",IMG0357,"Cras dapibus justo non dolor rhoncus gravida. Etiam vitae sollicitudin urna. Praesent eu hendrerit justo. Nullam in fringilla mi, eu egestas nisi. Etiam vitae sollicitudin urna.",0
681,59,8.4,1:38:34,2019-06-02 02:14:27,"Roanoke, VA",IMG0358,"Fusce porta, lectus id sagittis placerat, mi lorem placerat diam, in condimentum tortor nunc eu risus. Integer luctus augue augue, scelerisque dignissim velit laoreet at.",0
682,87,4.6,0:57:48,2019-12-28 09:07:04,"Brookfield, WI",,Aenean id risus at enim faucibus congue. Sed sagittis sem non odio condimentum vulputate vel ut risus.,0
683,86,14.2,1:43:25,2018-07-15 07:35:49,"St George, UT",IMG0359,"Mauris lacus nulla, mollis vel felis eu, pretium convallis velit. Aenean suscipit at ante at aliquam. Aenean congue faucibus ex non mattis. In gravida volutpat neque ut euismod.",0
684,87,3.1,0:35:51,2020-01-01 05:47:40,"Centennial, CO",,"Morbi congue eleifend augue, ac dignissim velit mollis vel. Sed mauris eros, facilisis finibus ante eu, gravida congue nibh.",0
685,77,5.6,1:11:13,2018-04-13 20:17:51,"Austin, TX",,"Aenean leo purus, bibendum et ornare ac, dictum nec tortor. Sed nunc felis, varius nec diam viverra, tempus vulputate mauris. Sed mauris eros, facilisis finibus ante eu, gravida congue nibh. Mauris lacus nulla, mollis vel felis eu, pretium convallis velit.",0
686,49,4.2,0:46:20,2018-02-26 21:45:08,"Clover, VA",,Donec eget odio lectus. Phasellus malesuada nunc at volutpat commodo.,0
687,7,8.6,1:13:15,2019-03-18 17:57:08,"Raleigh, NC",,"Nam rutrum ornare odio, a lobortis elit. Pellentesque lacinia quis neque eu lobortis.",0
688,86,11.4,2:10:43,2018-02-19 08:18:14,"Wales, ND",,"Integer erat nunc, tempor ac convallis at, placerat vel augue.",0
689,60,5.4,0:46:59,2019-12-14 02:52:27,"Baltimore, MD",IMG0360,"Cras ut nibh sem. Morbi luctus eleifend orci, ac sodales orci blandit eget.",0
690,0,9.4,1:39:38,2018-03-17 14:35:14,"Englewood, CO",IMG0361,"Vestibulum rhoncus nisl vel dolor iaculis, feugiat finibus neque euismod. Aenean non luctus velit.",0
691,41,13.9,2:48:53,2019-08-02 20:06:49,"Little Rock, AR",,Aliquam a suscipit eros. Maecenas faucibus eros ultrices leo fringilla gravida. Aliquam pretium magna id consectetur congue. Etiam vitae sollicitudin urna. Nunc in elit ac arcu aliquam pharetra.,0
692,93,14.3,2:31:20,2019-11-05 05:55:54,"Dubuque, IA",IMG0362,,0
693,34,5.5,0:47:29,2018-06-08 05:26:25,"Brocton, NY",,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non luctus velit.",0
694,98,8.5,1:01:04,2018-08-20 11:35:11,"Batesville, IN",,"Aliquam a suscipit eros. Praesent at elit a ante cursus mollis id et erat. Sed nunc felis, varius nec diam viverra, tempus vulputate mauris. Ut imperdiet hendrerit elit, ut hendrerit sapien commodo vitae. Praesent a lacus vel velit ullamcorper venenatis.",0
695,62,10.2,1:18:12,2018-07-12 21:36:49,"Eudora, KS",,"Etiam vitae sollicitudin urna. Pellentesque urna nibh, ornare quis volutpat at, scelerisque non enim. Morbi mollis convallis quam, tristique ultrices urna pharetra sit amet. Sed mauris eros, facilisis finibus ante eu, gravida congue nibh. Phasellus malesuada tortor neque, a condimentum sapien fringilla sed.",0
696,60,11.0,1:18:50,2018-07-08 21:11:04,"Dickinson, ND",,"Praesent sed venenatis est. Proin convallis tincidunt velit, non consectetur elit ornare vel. Vestibulum erat nunc, faucibus nec fermentum et, vestibulum sit amet orci. Quisque efficitur diam ornare, vestibulum tellus vel, finibus nibh.",0
697,8,14.9,2:12:07,2019-06-18 05:24:50,"Irmo, SC",,,0
698,54,11.7,2:10:39,2018-01-15 01:02:38,"Dallas, TX",IMG0363,"Morbi blandit egestas ante nec aliquam. In hac habitasse platea dictumst. Etiam blandit, arcu ut pharetra molestie, tortor felis pulvinar purus, sit amet egestas justo dolor eget nibh. Fusce ac lectus.",0
699,88,0.7,0:07:55,2019-05-20 04:03:28,"Norwalk, CT",IMG0364,Vivamus accumsan sit amet nunc ut tincidunt. Fusce dignissim vel nunc in dictum. Integer quis porttitor ipsum. Vestibulum vitae ullamcorper mi.,0
700,16,7.7,1:15:28,2018-02-21 01:14:23,"Phillips, NE",,"Morbi mollis convallis quam, tristique ultrices urna pharetra sit amet. Phasellus vel imperdiet quam.",0
701,31,0.6,0:06:39,2018-06-17 16:28:37,"Hiseville, KY",IMG0365,"Vivamus tincidunt dignissim dolor, a scelerisque massa placerat vitae. Phasellus nibh lorem, pellentesque ac aliquet et, vulputate nec orci. Integer euismod in magna in auctor. Aliquam pretium magna id consectetur congue.",0
702,49,14.1,1:26:01,2019-11-10 18:28:41,"Saint Cloud, MN",,Donec quis tincidunt neque.,0
703,49,2.7,0:16:34,2018-09-22 05:08:01,"Cambridge, MA",,"Pellentesque tincidunt pharetra magna, non maximus eros congue nec. Pellentesque tincidunt pharetra magna, non maximus eros congue nec. Integer molestie enim vitae commodo suscipit.",0
704,13,1.2,0:07:48,2019-01-24 15:43:57,"Longview, TX",,Duis blandit sagittis facilisis. Mauris sed dui sed lacus vulputate ornare non porta quam.,0
705,56,12.5,2:13:45,2018-10-06 11:52:13,"Montgomery, AL",IMG0366,"Nullam nec libero sed risus vehicula vulputate. Suspendisse in turpis dignissim, suscipit nibh eget, maximus est. Suspendisse in turpis dignissim, suscipit nibh eget, maximus est. Cras egestas sit amet ligula a dapibus. Cras convallis erat et ante maximus dapibus.",0
706,8,14.0,2:55:42,2019-05-27 06:32:50,"Saginaw, MI",IMG0367,"Aenean congue faucibus ex non mattis. Maecenas faucibus eros ultrices leo fringilla gravida. Aenean leo purus, bibendum et ornare ac, dictum nec tortor.",0
707,33,9.1,0:56:07,2018-10-16 07:25:51,"Glasgow, KY",,"Nam vel est a nibh dictum eleifend. Etiam elementum mattis tellus ac ultricies. Aenean sit amet mollis mauris, id facilisis libero.",0
708,84,5.6,0:57:41,2018-11-18 13:08:15,"Jacksonville, IL",,"Morbi congue eleifend augue, ac dignissim velit mollis vel. Aenean luctus est eu neque ultrices iaculis. Nunc convallis magna ut eros molestie pellentesque. Praesent eu hendrerit justo. In placerat, felis convallis eleifend auctor, lectus eros ullamcorper nunc, ac eleifend justo metus lobortis magna.",0
709,78,4.3,0:28:31,2019-11-09 01:26:23,"Saint Louis, MO",,"Donec vitae mauris arcu. Aliquam ac ornare ipsum, in mollis ipsum. Ut tempor, purus a viverra hendrerit, nibh elit sollicitudin neque, et euismod justo massa ut tortor. Sed varius luctus mollis.",0
710,58,2.5,0:28:05,2019-01-08 22:51:59,"Austin, TX",IMG0368,Vestibulum vitae ullamcorper mi.,0
711,12,11.8,2:03:42,2018-09-27 16:57:39,"Seattle, WA",IMG0369,Cras aliquam suscipit tellus sit amet ornare.,0
712,19,9.9,1:05:01,2019-02-15 05:25:44,"Stanton, TN",,"Sed id pellentesque arcu. Pellentesque urna nibh, ornare quis volutpat at, scelerisque non enim. Duis feugiat enim at eleifend pulvinar. Sed sagittis sem non odio condimentum vulputate vel ut risus.",0
713,41,1.6,0:12:11,2018-02-12 16:45:34,"Tallahassee, FL",,"Donec cursus sed mi pretium maximus. Aenean luctus est eu neque ultrices iaculis. Duis nisl nisl, rutrum ac interdum ut, egestas ac purus. Aliquam enim eros, luctus et fermentum sed, imperdiet at dolor. In elit odio, dignissim et interdum in, ornare quis sem.",0
714,87,7.8,1:18:55,2019-12-16 06:28:43,"Hickory Hills, IL",IMG0370,,0
715,66,2.9,0:24:04,2018-01-12 03:41:03,"Evansville, IN",,"Fusce ac lectus. Sed eget vehicula nisi, id cursus risus. Cras convallis erat et ante maximus dapibus.",0
716,74,14.4,2:32:10,2018-05-31 07:46:53,"Toledo, OH",IMG0371,Quisque consequat elementum malesuada. Sed id pellentesque arcu. Nunc in elit ac arcu aliquam pharetra. Donec et est at tortor vulputate tempus. Etiam dignissim pharetra commodo.,0
717,65,3.7,0:29:21,2019-07-15 10:41:49,"Philadelphia, PA",,"Vestibulum erat nunc, faucibus nec fermentum et, vestibulum sit amet orci. Aliquam sed justo mauris.",0
718,16,7.9,0:48:51,2019-02-04 09:03:38,"Manchester, NH",,,0
719,5,11.8,1:42:51,2019-08-08 00:28:39,"Dallas, TX",IMG0372,,0
720,31,11.5,1:30:51,2020-02-12 06:31:26,"Minneapolis, MN",IMG0373,"Duis nisl nisl, rutrum ac interdum ut, egestas ac purus. Aenean congue faucibus ex non mattis. In pharetra leo non nibh auctor, sit amet dictum lacus vestibulum.",0
721,85,14.4,2:00:00,2019-06-20 05:05:37,"Wayne, NJ",,,0
722,80,14.6,2:28:55,2018-07-28 17:20:11,"Platteville, WI",,"Donec et est at tortor vulputate tempus. In maximus velit dui, venenatis iaculis tellus hendrerit eu. Donec vitae pharetra dui. Maecenas interdum porttitor urna ac dapibus.",0
723,9,6.3,0:39:16,2018-10-26 00:46:40,"Youngstown, OH",,"Etiam vitae sollicitudin urna. Pellentesque dolor ante, tincidunt eget dignissim non, efficitur at neque. Fusce porta, lectus id sagittis placerat, mi lorem placerat diam, in condimentum tortor nunc eu risus.",0
724,33,2.4,0:30:31,2018-09-05 09:36:02,"Kansas City, MO",,"In placerat, felis convallis eleifend auctor, lectus eros ullamcorper nunc, ac eleifend justo metus lobortis magna. Aenean luctus est eu neque ultrices iaculis. Phasellus aliquam pharetra mauris at consequat. Morbi mollis convallis quam, tristique ultrices urna pharetra sit amet.",0
725,72,12.0,1:51:00,2019-02-28 08:43:21,"Newark, DE",IMG0374,,0
726,16,9.2,1:08:05,2018-06-30 18:25:10,"Providence, RI",,"Mauris pellentesque sodales lacus, at tempor felis ultricies eget. Integer quis porttitor ipsum.",0
727,49,2.9,0:27:27,2019-08-12 16:57:03,"Quaker Lake, PA",IMG0375,,0
728,87,2.6,0:17:38,2019-12-22 23:02:39,"Whitestone, NY",,,0
729,91,5.3,0:47:10,2019-06-27 17:28:34,"Zachary, LA",,Ut et lacus a elit sodales blandit.,0
730,21,12.3,1:49:40,2019-09-08 20:58:41,"Little Rock, AR",IMG0376,Donec consequat arcu quis metus pharetra fringilla. Cras aliquam suscipit tellus sit amet ornare.,0
731,58,12.2,2:24:10,2019-05-27 23:27:00,"Weehawken, NJ",,"Nulla a nisl et lorem lacinia pellentesque vitae a lectus. Aenean non luctus velit. Pellentesque urna nibh, ornare quis volutpat at, scelerisque non enim. Fusce sit amet ultricies tellus. Fusce sit amet ultricies tellus.",0
732,20,2.3,0:18:03,2019-04-19 10:49:45,"Peggs, OK",,"Sed pharetra, tortor nec elementum molestie, ipsum lorem commodo orci, non finibus lorem eros quis nulla. Nam a ornare leo.",0
733,54,5.0,0:53:15,2020-01-26 11:09:10,"Newark, NJ",,"Mauris mattis felis sit amet nibh accumsan, sit amet tempus nisi maximus. Maecenas interdum varius imperdiet. Morbi blandit egestas ante nec aliquam. Lorem ipsum dolor sit amet, consectetur adipiscing elit.",0
734,10,14.4,2:29:31,2018-05-14 23:15:03,"Bartow, FL",,,0
735,50,11.0,1:50:22,2019-03-30 20:08:53,"Jacksonville, FL",,"Etiam elementum mattis tellus ac ultricies. Cras dapibus justo non dolor rhoncus gravida. Pellentesque venenatis nisi dolor, in dictum arcu accumsan nec. Donec aliquam nec odio convallis pellentesque.",0
